id_coordenada;id_partida;id_usuario;objeto_colisionador;objeto_colisionado;x;y;fecha_hora
1270;62;1;residuo_no_reciclable;botella_plastico;1056;139;2025-10-15 02:32:02
1271;62;1;residuo_no_reciclable;botella_vidrio;1113;475;2025-10-15 02:32:03
1272;62;1;tacho_reciclaje;papel_reciclable;1184;97;2025-10-15 02:32:03
1273;62;1;tacho_reciclaje;residuo_electronico;974;301;2025-10-15 02:32:04
1274;62;1;tacho_reciclaje;botella_vidrio;593;608;2025-10-15 02:32:06
1275;62;1;tacho_reciclaje;botella_vidrio;339;467;2025-10-15 02:32:07
1276;62;1;residuo_no_reciclable;botella_vidrio;213;303;2025-10-15 02:32:07
1277;62;1;tacho_reciclaje;residuo_electronico;292;483;2025-10-15 02:32:07
1278;62;1;tacho_reciclaje;papel_reciclable;264;627;2025-10-15 02:32:07
1279;62;1;tacho_reciclaje;botella_plastico;300;664;2025-10-15 02:32:08
1280;62;1;tacho_reciclaje;botella_vidrio;508;182;2025-10-15 02:32:09
1281;62;1;tacho_reciclaje;botella_plastico;658;186;2025-10-15 02:32:09
1282;62;1;residuo_no_reciclable;papel_reciclable;670;469;2025-10-15 02:32:09
1283;62;1;tacho_reciclaje;residuo_electronico;970;504;2025-10-15 02:32:10
1284;62;1;tacho_reciclaje;botella_plastico;712;289;2025-10-15 02:32:11
1285;62;1;tacho_reciclaje;residuo_electronico;664;274;2025-10-15 02:32:11
1286;62;1;tacho_reciclaje;botella_vidrio;69;332;2025-10-15 02:32:11
1287;62;1;residuo_no_reciclable;residuo_electronico;727;438;2025-10-15 02:32:12
1288;62;1;tacho_reciclaje;residuo_electronico;336;156;2025-10-15 02:32:13
1289;62;1;residuo_no_reciclable;residuo_electronico;371;442;2025-10-15 02:32:13
1290;62;1;residuo_no_reciclable;residuo_electronico;377;414;2025-10-15 02:32:13
1291;62;1;tacho_reciclaje;botella_plastico;303;68;2025-10-15 02:32:14
1292;62;1;residuo_no_reciclable;papel_reciclable;132;226;2025-10-15 02:32:14
1293;62;1;residuo_no_reciclable;papel_reciclable;182;277;2025-10-15 02:32:14
1294;62;1;residuo_no_reciclable;papel_reciclable;182;277;2025-10-15 02:32:14
1295;62;1;residuo_no_reciclable;residuo_electronico;101;265;2025-10-15 02:32:14
1296;62;1;tacho_reciclaje;botella_vidrio;398;233;2025-10-15 02:32:15
1297;62;1;residuo_no_reciclable;botella_plastico;1019;405;2025-10-15 02:32:18
1298;62;1;tacho_reciclaje;residuo_electronico;989;563;2025-10-15 02:32:20
1299;62;1;tacho_reciclaje;papel_reciclable;931;324;2025-10-15 02:32:20
1300;62;1;tacho_reciclaje;botella_vidrio;833;449;2025-10-15 02:32:21
1301;62;1;tacho_reciclaje;residuo_electronico;895;245;2025-10-15 02:32:22
1302;62;1;residuo_no_reciclable;botella_vidrio;16;293;2025-10-15 02:32:23
1303;62;1;residuo_no_reciclable;botella_plastico;254;131;2025-10-15 02:32:24
1304;62;1;residuo_no_reciclable;residuo_electronico;790;409;2025-10-15 02:32:25
1305;62;1;tacho_reciclaje;botella_plastico;264;145;2025-10-15 02:32:28
1306;62;1;tacho_reciclaje;botella_vidrio;174;639;2025-10-15 02:32:28
1307;62;1;tacho_reciclaje;botella_vidrio;975;578;2025-10-15 02:32:29
1308;62;1;tacho_reciclaje;residuo_electronico;945;380;2025-10-15 02:32:29
1309;62;1;residuo_no_reciclable;residuo_electronico;277;410;2025-10-15 02:32:30
1310;62;1;tacho_reciclaje;botella_plastico;1033;41;2025-10-15 02:32:30
1311;62;1;tacho_reciclaje;papel_reciclable;1225;210;2025-10-15 02:32:31
1312;62;1;tacho_reciclaje;residuo_electronico;654;224;2025-10-15 02:32:31
1313;62;1;residuo_no_reciclable;botella_vidrio;166;326;2025-10-15 02:32:32
1314;62;1;tacho_reciclaje;papel_reciclable;949;374;2025-10-15 02:32:32
1315;62;1;residuo_no_reciclable;botella_vidrio;747;147;2025-10-15 02:32:33
1316;62;1;residuo_no_reciclable;botella_plastico;776;146;2025-10-15 02:32:33
1317;62;1;tacho_reciclaje;residuo_electronico;1206;215;2025-10-15 02:32:34
1318;62;1;tacho_reciclaje;residuo_electronico;362;130;2025-10-15 02:32:36
1319;62;1;tacho_reciclaje;papel_reciclable;859;56;2025-10-15 02:32:36
1320;62;1;tacho_reciclaje;botella_vidrio;962;236;2025-10-15 02:32:37
1321;62;1;tacho_reciclaje;botella_plastico;470;484;2025-10-15 02:32:37
1322;62;1;residuo_no_reciclable;botella_vidrio;609;570;2025-10-15 02:32:37
1323;62;1;residuo_no_reciclable;botella_vidrio;402;288;2025-10-15 02:32:38
1324;62;1;tacho_reciclaje;botella_vidrio;172;380;2025-10-15 02:32:42
1325;62;1;tacho_reciclaje;botella_plastico;90;527;2025-10-15 02:32:43
1326;62;1;tacho_reciclaje;residuo_electronico;430;594;2025-10-15 02:32:44
1327;62;1;tacho_reciclaje;botella_vidrio;238;384;2025-10-15 02:32:45
1328;62;1;tacho_reciclaje;residuo_electronico;413;392;2025-10-15 02:32:45
1329;62;1;tacho_reciclaje;papel_reciclable;1129;491;2025-10-15 02:32:46
1330;62;1;tacho_reciclaje;papel_reciclable;1001;193;2025-10-15 02:32:47
1331;62;1;tacho_reciclaje;residuo_electronico;137;410;2025-10-15 02:32:50
1332;62;1;residuo_no_reciclable;residuo_electronico;997;312;2025-10-15 02:32:50
1333;62;1;tacho_reciclaje;residuo_electronico;73;418;2025-10-15 02:32:51
1334;62;1;tacho_reciclaje;residuo_electronico;167;402;2025-10-15 02:32:52
1335;62;1;residuo_no_reciclable;botella_plastico;447;11;2025-10-15 02:32:53
1336;62;1;tacho_reciclaje;residuo_electronico;482;464;2025-10-15 02:32:54
1337;62;1;tacho_reciclaje;botella_plastico;649;40;2025-10-15 02:32:55
1338;62;1;tacho_reciclaje;papel_reciclable;1169;252;2025-10-15 02:32:57
1339;62;1;residuo_no_reciclable;botella_vidrio;1095;85;2025-10-15 02:32:58
1340;62;1;tacho_reciclaje;botella_plastico;428;278;2025-10-15 02:33:00
1341;62;1;tacho_reciclaje;residuo_electronico;398;69;2025-10-15 02:33:03
1342;62;1;tacho_reciclaje;botella_plastico;186;626;2025-10-15 02:33:04
1343;62;1;tacho_reciclaje;residuo_electronico;195;642;2025-10-15 02:33:04
1344;62;1;tacho_reciclaje;botella_vidrio;115;634;2025-10-15 02:33:04
1345;62;1;tacho_reciclaje;residuo_electronico;65;313;2025-10-15 02:33:05
1346;62;1;tacho_reciclaje;botella_vidrio;375;56;2025-10-15 02:33:08
1347;62;1;tacho_reciclaje;residuo_electronico;531;107;2025-10-15 02:33:08
1348;62;1;tacho_reciclaje;botella_plastico;863;244;2025-10-15 02:33:09
1349;62;1;tacho_reciclaje;papel_reciclable;1011;355;2025-10-15 02:33:10
1350;62;1;tacho_reciclaje;papel_reciclable;773;455;2025-10-15 02:33:10
1351;62;1;residuo_no_reciclable;residuo_electronico;48;102;2025-10-15 02:33:10
1352;62;1;tacho_reciclaje;botella_vidrio;395;593;2025-10-15 02:33:11
1353;62;1;tacho_reciclaje;botella_vidrio;1016;65;2025-10-15 02:33:13
1354;62;1;tacho_reciclaje;papel_reciclable;1072;441;2025-10-15 02:33:13
1355;62;1;tacho_reciclaje;residuo_electronico;1084;415;2025-10-15 02:33:13
1356;62;1;tacho_reciclaje;botella_vidrio;913;377;2025-10-15 02:33:15
1357;62;1;residuo_no_reciclable;botella_plastico;736;258;2025-10-15 02:33:16
1358;62;1;tacho_reciclaje;botella_vidrio;1143;461;2025-10-15 02:33:16
1359;62;1;residuo_no_reciclable;residuo_electronico;132;477;2025-10-15 02:33:18
1360;62;1;tacho_reciclaje;botella_vidrio;643;186;2025-10-15 02:33:19
1361;62;1;residuo_no_reciclable;botella_plastico;368;40;2025-10-15 02:33:20
1362;62;1;tacho_reciclaje;papel_reciclable;734;34;2025-10-15 02:33:20
1363;62;1;tacho_reciclaje;papel_reciclable;1120;2;2025-10-15 02:33:21
1364;62;1;residuo_no_reciclable;papel_reciclable;550;255;2025-10-15 02:33:21
1365;62;1;tacho_reciclaje;residuo_electronico;1103;164;2025-10-15 02:33:21
1366;62;1;tacho_reciclaje;botella_vidrio;1081;569;2025-10-15 02:33:21
1367;62;1;tacho_reciclaje;botella_vidrio;211;444;2025-10-15 02:33:23
1368;62;1;tacho_reciclaje;residuo_electronico;135;436;2025-10-15 02:33:25
1369;62;1;tacho_reciclaje;botella_vidrio;1;219;2025-10-15 02:33:26
1370;62;1;tacho_reciclaje;residuo_electronico;881;641;2025-10-15 02:33:27
1371;62;1;tacho_reciclaje;botella_vidrio;1092;424;2025-10-15 02:33:28
1372;62;1;tacho_reciclaje;botella_plastico;1017;502;2025-10-15 02:33:29
1373;62;1;residuo_no_reciclable;botella_vidrio;766;234;2025-10-15 02:33:29
1374;62;1;tacho_reciclaje;papel_reciclable;707;574;2025-10-15 02:33:30
1375;62;1;tacho_reciclaje;residuo_electronico;879;74;2025-10-15 02:33:31
1376;62;1;tacho_reciclaje;papel_reciclable;863;191;2025-10-15 02:33:32
1377;62;1;tacho_reciclaje;residuo_electronico;34;395;2025-10-15 02:33:33
1378;62;1;tacho_reciclaje;botella_vidrio;132;391;2025-10-15 02:33:34
1379;62;1;tacho_reciclaje;botella_vidrio;172;430;2025-10-15 02:33:34
1380;62;1;residuo_no_reciclable;residuo_electronico;42;617;2025-10-15 02:33:35
1381;62;1;residuo_no_reciclable;papel_reciclable;458;250;2025-10-15 02:33:37
1382;62;1;tacho_reciclaje;residuo_electronico;306;582;2025-10-15 02:33:38
1383;62;1;tacho_reciclaje;botella_vidrio;432;582;2025-10-15 02:33:39
1384;62;1;tacho_reciclaje;residuo_electronico;350;342;2025-10-15 02:33:40
1385;62;1;residuo_no_reciclable;residuo_electronico;1039;607;2025-10-15 02:33:40
1386;62;1;tacho_reciclaje;botella_vidrio;409;9;2025-10-15 02:33:41
1387;62;1;tacho_reciclaje;botella_plastico;66;161;2025-10-15 02:33:42
1388;62;1;tacho_reciclaje;residuo_electronico;294;538;2025-10-15 02:33:42
1389;62;1;tacho_reciclaje;papel_reciclable;639;545;2025-10-15 02:33:43
1390;62;1;tacho_reciclaje;botella_vidrio;624;584;2025-10-15 02:33:43
1391;62;1;residuo_no_reciclable;residuo_electronico;1;364;2025-10-15 02:33:43
1392;62;1;residuo_no_reciclable;residuo_electronico;270;628;2025-10-15 02:33:44
1393;62;1;residuo_no_reciclable;botella_plastico;1153;116;2025-10-15 02:33:47
1394;62;1;tacho_reciclaje;residuo_electronico;23;323;2025-10-15 02:33:47
1395;62;1;residuo_no_reciclable;botella_vidrio;842;651;2025-10-15 02:33:48
1396;62;1;tacho_reciclaje;residuo_electronico;658;17;2025-10-15 02:33:49
1397;62;1;residuo_no_reciclable;botella_vidrio;718;611;2025-10-15 02:33:49
1398;62;1;tacho_reciclaje;residuo_electronico;869;8;2025-10-15 02:33:49
1399;62;1;residuo_no_reciclable;papel_reciclable;316;118;2025-10-15 02:33:50
1400;62;1;tacho_reciclaje;botella_vidrio;909;545;2025-10-15 02:33:51
1401;62;1;tacho_reciclaje;botella_plastico;541;636;2025-10-15 02:33:52
1402;62;1;tacho_reciclaje;papel_reciclable;486;30;2025-10-15 02:33:52
1403;62;1;tacho_reciclaje;residuo_electronico;371;41;2025-10-15 02:33:53
1404;62;1;tacho_reciclaje;papel_reciclable;122;33;2025-10-15 02:33:53
1405;62;1;residuo_no_reciclable;botella_plastico;839;446;2025-10-15 02:33:54
1406;62;1;tacho_reciclaje;residuo_electronico;570;156;2025-10-15 02:33:55
1407;62;1;residuo_no_reciclable;residuo_electronico;1124;72;2025-10-15 02:33:55
1408;62;1;tacho_reciclaje;botella_plastico;789;42;2025-10-15 02:33:56
1409;62;1;tacho_reciclaje;residuo_electronico;329;31;2025-10-15 02:33:56
1410;62;1;residuo_no_reciclable;residuo_electronico;407;555;2025-10-15 02:33:58
1411;62;1;tacho_reciclaje;botella_vidrio;1157;302;2025-10-15 02:33:58
1412;62;1;residuo_no_reciclable;botella_vidrio;461;588;2025-10-15 02:33:58
1413;62;1;tacho_reciclaje;botella_vidrio;921;522;2025-10-15 02:33:59
1414;62;1;tacho_reciclaje;botella_plastico;913;594;2025-10-15 02:33:59
1415;62;1;tacho_reciclaje;residuo_electronico;733;468;2025-10-15 02:34:01
1416;62;1;tacho_reciclaje;botella_vidrio;701;336;2025-10-15 02:34:01
1417;62;1;residuo_no_reciclable;papel_reciclable;499;343;2025-10-15 02:34:01
1418;62;1;tacho_reciclaje;residuo_electronico;104;72;2025-10-15 02:34:03
1419;62;1;residuo_no_reciclable;papel_reciclable;1132;324;2025-10-15 02:34:03
1420;62;1;residuo_no_reciclable;papel_reciclable;83;232;2025-10-15 02:34:08
1421;63;1;residuo_no_reciclable;papel_reciclable;128;90;2025-10-15 02:37:06
1422;63;1;residuo_no_reciclable;papel_reciclable;140;84;2025-10-15 02:37:06
1423;63;1;tacho_reciclaje;residuo_electronico;692;503;2025-10-15 02:37:06
1424;63;1;tacho_reciclaje;residuo_electronico;914;416;2025-10-15 02:37:10
1425;63;1;tacho_reciclaje;botella_plastico;757;55;2025-10-15 02:37:10
1426;63;1;tacho_reciclaje;papel_reciclable;140;84;2025-10-15 02:37:11
1427;63;1;tacho_reciclaje;residuo_electronico;1024;418;2025-10-15 02:37:13
1428;63;1;tacho_reciclaje;botella_plastico;1098;632;2025-10-15 02:37:14
1429;63;1;tacho_reciclaje;papel_reciclable;202;463;2025-10-15 02:37:15
1430;63;1;tacho_reciclaje;botella_plastico;54;389;2025-10-15 02:37:18
1431;63;1;residuo_no_reciclable;botella_vidrio;916;4;2025-10-15 02:37:19
1432;63;1;tacho_reciclaje;residuo_electronico;707;183;2025-10-15 02:37:19
1433;63;1;tacho_reciclaje;botella_plastico;217;154;2025-10-15 02:37:20
1434;63;1;residuo_no_reciclable;botella_vidrio;538;409;2025-10-15 02:37:20
1435;63;1;residuo_no_reciclable;residuo_electronico;83;502;2025-10-15 02:37:22
1436;63;1;tacho_reciclaje;residuo_electronico;362;529;2025-10-15 02:37:22
1437;63;1;tacho_reciclaje;botella_vidrio;85;526;2025-10-15 02:37:23
1438;63;1;tacho_reciclaje;botella_vidrio;238;366;2025-10-15 02:37:24
1439;63;1;tacho_reciclaje;botella_plastico;664;522;2025-10-15 02:37:25
1440;63;1;residuo_no_reciclable;papel_reciclable;959;671;2025-10-15 02:37:25
1441;63;1;tacho_reciclaje;residuo_electronico;693;615;2025-10-15 02:37:26
1442;63;1;tacho_reciclaje;residuo_electronico;628;72;2025-10-15 02:37:27
1443;63;1;tacho_reciclaje;botella_plastico;437;120;2025-10-15 02:37:28
1444;63;1;tacho_reciclaje;residuo_electronico;141;403;2025-10-15 02:37:29
1445;63;1;tacho_reciclaje;papel_reciclable;615;20;2025-10-15 02:37:30
1446;63;1;residuo_no_reciclable;residuo_electronico;51;530;2025-10-15 02:37:30
1447;63;1;tacho_reciclaje;papel_reciclable;1127;224;2025-10-15 02:37:31
1448;63;1;tacho_reciclaje;botella_plastico;1165;251;2025-10-15 02:37:31
1449;63;1;tacho_reciclaje;botella_vidrio;1224;15;2025-10-15 02:37:32
1450;63;1;tacho_reciclaje;residuo_electronico;619;591;2025-10-15 02:37:34
1451;63;1;tacho_reciclaje;botella_plastico;354;594;2025-10-15 02:37:34
1452;63;1;tacho_reciclaje;papel_reciclable;282;626;2025-10-15 02:37:35
1453;63;1;tacho_reciclaje;botella_vidrio;304;158;2025-10-15 02:37:36
1454;63;1;tacho_reciclaje;papel_reciclable;132;419;2025-10-15 02:37:38
1455;63;1;tacho_reciclaje;botella_vidrio;672;554;2025-10-15 02:37:39
1456;63;1;residuo_no_reciclable;papel_reciclable;133;285;2025-10-15 02:37:39
1457;63;1;tacho_reciclaje;residuo_electronico;1063;516;2025-10-15 02:37:40
1458;63;1;tacho_reciclaje;residuo_electronico;958;87;2025-10-15 02:37:41
1459;63;1;tacho_reciclaje;residuo_electronico;852;108;2025-10-15 02:37:41
1460;63;1;residuo_no_reciclable;residuo_electronico;718;291;2025-10-15 02:37:41
1461;63;1;tacho_reciclaje;botella_plastico;116;59;2025-10-15 02:37:42
1462;63;1;tacho_reciclaje;papel_reciclable;8;138;2025-10-15 02:37:42
1463;63;1;residuo_no_reciclable;botella_vidrio;897;202;2025-10-15 02:37:44
1464;63;1;residuo_no_reciclable;botella_vidrio;628;218;2025-10-15 02:37:45
1465;64;1;residuo_no_reciclable;botella_vidrio;930;302;2025-10-15 02:42:00
1466;65;1;residuo_no_reciclable;residuo_electronico;1196;247;2025-10-15 03:08:37
1467;65;1;tacho_reciclaje;papel_reciclable;797;308;2025-10-15 03:08:38
1468;65;1;tacho_reciclaje;residuo_electronico;850;446;2025-10-15 03:08:39
1469;65;1;residuo_no_reciclable;residuo_electronico;360;553;2025-10-15 03:08:39
1470;65;1;residuo_no_reciclable;papel_reciclable;367;543;2025-10-15 03:08:39
1471;65;1;tacho_reciclaje;botella_vidrio;44;662;2025-10-15 03:08:41
1472;65;1;tacho_reciclaje;papel_reciclable;38;551;2025-10-15 03:08:42
1473;65;1;tacho_reciclaje;botella_plastico;316;207;2025-10-15 03:08:43
1474;65;1;tacho_reciclaje;botella_plastico;292;163;2025-10-15 03:08:43
1475;65;1;tacho_reciclaje;papel_reciclable;396;172;2025-10-15 03:08:45
1476;65;1;tacho_reciclaje;botella_plastico;802;494;2025-10-15 03:08:46
1477;65;1;tacho_reciclaje;papel_reciclable;845;546;2025-10-15 03:08:47
1478;65;1;tacho_reciclaje;residuo_electronico;876;313;2025-10-15 03:08:47
1479;65;1;tacho_reciclaje;residuo_electronico;701;654;2025-10-15 03:08:51
1480;65;1;tacho_reciclaje;residuo_electronico;575;630;2025-10-15 03:08:51
1481;65;1;tacho_reciclaje;botella_plastico;48;648;2025-10-15 03:08:52
1482;65;1;tacho_reciclaje;residuo_electronico;1199;192;2025-10-15 03:08:55
1483;65;1;tacho_reciclaje;papel_reciclable;1085;304;2025-10-15 03:08:57
1484;65;1;tacho_reciclaje;papel_reciclable;789;204;2025-10-15 03:08:59
1485;65;1;residuo_no_reciclable;botella_vidrio;890;30;2025-10-15 03:09:00
1486;65;1;tacho_reciclaje;residuo_electronico;220;384;2025-10-15 03:09:00
1487;65;1;tacho_reciclaje;botella_plastico;616;133;2025-10-15 03:09:03
1488;65;1;tacho_reciclaje;papel_reciclable;899;428;2025-10-15 03:09:04
1489;65;1;residuo_no_reciclable;papel_reciclable;297;57;2025-10-15 03:09:04
1490;65;1;residuo_no_reciclable;papel_reciclable;749;469;2025-10-15 03:09:05
1491;65;1;tacho_reciclaje;botella_vidrio;1059;611;2025-10-15 03:09:06
1492;66;1;tacho_reciclaje;botella_vidrio;291;336;2025-10-15 03:09:14
1493;66;1;tacho_reciclaje;residuo_electronico;250;102;2025-10-15 03:09:14
1494;66;1;residuo_no_reciclable;residuo_electronico;1061;351;2025-10-15 03:09:15
1495;66;1;tacho_reciclaje;botella_vidrio;332;419;2025-10-15 03:09:16
1496;66;1;residuo_no_reciclable;botella_plastico;931;555;2025-10-15 03:09:17
1497;66;1;tacho_reciclaje;residuo_electronico;988;507;2025-10-15 03:09:17
1498;66;1;tacho_reciclaje;botella_vidrio;1047;436;2025-10-15 03:09:17
1499;66;1;residuo_no_reciclable;botella_vidrio;309;127;2025-10-15 03:09:19
1500;66;1;tacho_reciclaje;residuo_electronico;592;646;2025-10-15 03:09:19
1501;66;1;tacho_reciclaje;residuo_electronico;537;658;2025-10-15 03:09:19
1502;66;1;residuo_no_reciclable;botella_plastico;795;127;2025-10-15 03:09:22
1503;66;1;tacho_reciclaje;residuo_electronico;955;213;2025-10-15 03:09:23
1504;66;1;tacho_reciclaje;residuo_electronico;357;586;2025-10-15 03:09:26
1505;66;1;tacho_reciclaje;botella_plastico;194;174;2025-10-15 03:09:26
1506;66;1;tacho_reciclaje;botella_vidrio;394;97;2025-10-15 03:09:27
1507;66;1;tacho_reciclaje;residuo_electronico;840;81;2025-10-15 03:09:27
1508;66;1;tacho_reciclaje;residuo_electronico;134;21;2025-10-15 03:09:32
1509;66;1;tacho_reciclaje;botella_plastico;938;31;2025-10-15 03:09:33
1510;66;1;residuo_no_reciclable;residuo_electronico;966;315;2025-10-15 03:09:33
1511;66;1;residuo_no_reciclable;papel_reciclable;626;534;2025-10-15 03:09:34
1512;66;1;tacho_reciclaje;botella_vidrio;811;633;2025-10-15 03:09:35
1513;66;1;tacho_reciclaje;botella_plastico;532;282;2025-10-15 03:09:36
1514;66;1;tacho_reciclaje;botella_vidrio;906;508;2025-10-15 03:09:37
1515;66;1;tacho_reciclaje;papel_reciclable;1193;75;2025-10-15 03:09:38
1516;66;1;tacho_reciclaje;papel_reciclable;27;161;2025-10-15 03:09:46
1517;66;1;tacho_reciclaje;botella_vidrio;385;467;2025-10-15 03:09:46
1518;66;1;tacho_reciclaje;botella_plastico;205;429;2025-10-15 03:09:47
1519;66;1;tacho_reciclaje;botella_vidrio;1038;347;2025-10-15 03:09:49
1520;66;1;tacho_reciclaje;residuo_electronico;1139;570;2025-10-15 03:09:50
1521;66;1;tacho_reciclaje;papel_reciclable;670;289;2025-10-15 03:09:51
1522;66;1;tacho_reciclaje;residuo_electronico;465;257;2025-10-15 03:09:51
1523;66;1;tacho_reciclaje;botella_plastico;298;176;2025-10-15 03:09:52
1524;66;1;tacho_reciclaje;papel_reciclable;190;208;2025-10-15 03:09:53
1525;66;1;residuo_no_reciclable;residuo_electronico;755;337;2025-10-15 03:09:53
1526;66;1;tacho_reciclaje;botella_vidrio;568;8;2025-10-15 03:09:54
1527;66;1;residuo_no_reciclable;residuo_electronico;401;581;2025-10-15 03:09:54
1528;66;1;tacho_reciclaje;papel_reciclable;1002;410;2025-10-15 03:09:56
1529;66;1;tacho_reciclaje;residuo_electronico;1067;574;2025-10-15 03:09:56
1530;66;1;tacho_reciclaje;papel_reciclable;855;502;2025-10-15 03:09:57
1531;66;1;tacho_reciclaje;residuo_electronico;848;122;2025-10-15 03:09:58
1532;66;1;residuo_no_reciclable;residuo_electronico;774;206;2025-10-15 03:10:01
1533;66;1;residuo_no_reciclable;papel_reciclable;414;406;2025-10-15 03:10:02
1534;66;1;residuo_no_reciclable;botella_plastico;242;656;2025-10-15 03:10:03
1535;66;1;residuo_no_reciclable;papel_reciclable;439;380;2025-10-15 03:10:03
1536;67;1;tacho_reciclaje;botella_plastico;6;38;2025-10-15 03:13:34
1537;67;1;residuo_no_reciclable;botella_plastico;551;568;2025-10-15 03:13:34
1538;67;1;tacho_reciclaje;residuo_electronico;258;565;2025-10-15 03:13:37
1539;67;1;tacho_reciclaje;botella_plastico;349;284;2025-10-15 03:13:37
1540;67;1;tacho_reciclaje;botella_vidrio;760;303;2025-10-15 03:13:38
1541;67;1;tacho_reciclaje;botella_vidrio;1185;239;2025-10-15 03:13:38
1542;67;1;tacho_reciclaje;botella_vidrio;1155;480;2025-10-15 03:13:39
1543;67;1;tacho_reciclaje;residuo_electronico;1198;416;2025-10-15 03:13:41
1544;67;1;residuo_no_reciclable;botella_vidrio;417;312;2025-10-15 03:13:42
1545;67;1;tacho_reciclaje;residuo_electronico;646;239;2025-10-15 03:13:42
1546;67;1;tacho_reciclaje;residuo_electronico;396;541;2025-10-15 03:13:43
1547;67;1;tacho_reciclaje;residuo_electronico;461;593;2025-10-15 03:13:43
1548;67;1;tacho_reciclaje;residuo_electronico;368;574;2025-10-15 03:13:44
1549;67;1;tacho_reciclaje;botella_vidrio;378;480;2025-10-15 03:13:47
1550;67;1;tacho_reciclaje;botella_plastico;499;180;2025-10-15 03:13:47
1551;67;1;residuo_no_reciclable;botella_vidrio;340;520;2025-10-15 03:13:47
1552;67;1;tacho_reciclaje;botella_vidrio;636;102;2025-10-15 03:13:48
1553;67;1;tacho_reciclaje;residuo_electronico;592;106;2025-10-15 03:13:48
1554;68;1;residuo_no_reciclable;papel_reciclable;96;459;2025-10-15 03:20:09
1555;68;1;tacho_reciclaje;botella_plastico;14;329;2025-10-15 03:20:11
1556;68;1;tacho_reciclaje;botella_plastico;319;441;2025-10-15 03:20:12
1557;68;1;tacho_reciclaje;papel_reciclable;451;561;2025-10-15 03:20:12
1558;68;1;tacho_reciclaje;botella_plastico;359;232;2025-10-15 03:20:13
1559;68;1;tacho_reciclaje;botella_vidrio;583;111;2025-10-15 03:20:15
1560;68;1;residuo_no_reciclable;residuo_electronico;733;394;2025-10-15 03:20:15
1561;68;1;residuo_no_reciclable;papel_reciclable;583;352;2025-10-15 03:20:15
1562;68;1;tacho_reciclaje;botella_plastico;187;15;2025-10-15 03:20:16
1563;68;1;tacho_reciclaje;botella_vidrio;95;305;2025-10-15 03:20:17
1564;68;1;tacho_reciclaje;botella_plastico;1002;221;2025-10-15 03:20:18
1565;68;1;residuo_no_reciclable;papel_reciclable;247;577;2025-10-15 03:20:18
1566;68;1;tacho_reciclaje;botella_vidrio;1026;409;2025-10-15 03:20:19
1567;68;1;residuo_no_reciclable;papel_reciclable;1184;157;2025-10-15 03:20:21
1568;68;1;residuo_no_reciclable;residuo_electronico;995;435;2025-10-15 03:20:22
1569;68;1;residuo_no_reciclable;botella_vidrio;787;524;2025-10-15 03:20:23
1570;68;1;tacho_reciclaje;papel_reciclable;395;19;2025-10-15 03:20:25
1571;68;1;tacho_reciclaje;residuo_electronico;474;582;2025-10-15 03:20:27
1572;68;1;tacho_reciclaje;residuo_electronico;537;499;2025-10-15 03:20:27
1573;68;1;tacho_reciclaje;papel_reciclable;705;566;2025-10-15 03:20:27
1574;68;1;tacho_reciclaje;papel_reciclable;164;548;2025-10-15 03:20:29
1575;68;1;tacho_reciclaje;residuo_electronico;149;597;2025-10-15 03:20:29
1576;68;1;tacho_reciclaje;botella_vidrio;304;73;2025-10-15 03:20:30
1577;68;1;residuo_no_reciclable;botella_vidrio;801;257;2025-10-15 03:20:31
1578;68;1;tacho_reciclaje;botella_plastico;508;273;2025-10-15 03:20:31
1579;68;1;tacho_reciclaje;residuo_electronico;1101;331;2025-10-15 03:20:32
1580;68;1;tacho_reciclaje;residuo_electronico;1026;166;2025-10-15 03:20:34
1581;68;1;residuo_no_reciclable;botella_plastico;148;42;2025-10-15 03:20:34
1582;68;1;tacho_reciclaje;papel_reciclable;840;28;2025-10-15 03:20:36
1583;68;1;tacho_reciclaje;botella_vidrio;764;28;2025-10-15 03:20:36
1584;68;1;tacho_reciclaje;botella_plastico;735;153;2025-10-15 03:20:37
1585;68;1;tacho_reciclaje;botella_plastico;745;382;2025-10-15 03:20:38
1586;68;1;tacho_reciclaje;residuo_electronico;98;575;2025-10-15 03:20:39
1587;68;1;tacho_reciclaje;botella_vidrio;34;55;2025-10-15 03:20:40
1588;68;1;tacho_reciclaje;residuo_electronico;865;115;2025-10-15 03:20:41
1589;68;1;residuo_no_reciclable;botella_vidrio;45;534;2025-10-15 03:20:41
1590;68;1;tacho_reciclaje;botella_plastico;852;528;2025-10-15 03:20:41
1591;68;1;tacho_reciclaje;residuo_electronico;741;598;2025-10-15 03:20:42
1592;68;1;tacho_reciclaje;papel_reciclable;234;551;2025-10-15 03:20:43
1593;68;1;tacho_reciclaje;residuo_electronico;98;418;2025-10-15 03:20:44
1594;68;1;tacho_reciclaje;papel_reciclable;33;264;2025-10-15 03:20:44
1595;68;1;tacho_reciclaje;botella_plastico;177;41;2025-10-15 03:20:45
1596;68;1;tacho_reciclaje;botella_vidrio;889;129;2025-10-15 03:20:46
1597;68;1;residuo_no_reciclable;residuo_electronico;1075;474;2025-10-15 03:20:46
1598;68;1;tacho_reciclaje;papel_reciclable;575;529;2025-10-15 03:20:47
1599;68;1;residuo_no_reciclable;botella_vidrio;274;390;2025-10-15 03:20:49
